Site ID,Cell,azimuth,Sector,Technology,CellId,CellName,OnAirStatus,ARFCN,Coverage_Objective,Band,Mtilt,Etilt,TAC,PCI,Long,Lat,BW,drop call rate
200345,182,240,2,LTE,2003451822,LTEOutdoor2003451822,Unlocked,880,Outdoor,850,10,7,10003,55,136.914281,35.150707,60,0.0794
200345,182,300,3,LTE,2003451823,LTEOutdoor2003451823,Unlocked,880,Outdoor,850,8,7,10003,281,136.914281,35.150707,60,0.0477
200345,185,50,1,LTE,2003451851,LTEOutdoor2003451851,Unlocked,1725,Outdoor,1800,8,4,10003,47,136.914281,35.150707,60,0.035
200345,185,170,2,LTE,2003451852,LTEOutdoor2003451852,Unlocked,1725,Outdoor,1800,8,7,10003,55,136.914281,35.150707,60,0.0179
200345,185,240,2,LTE,2003451852,LTEOutdoor2003451852,Unlocked,1725,Outdoor,1800,10,7,10003,55,136.914281,35.150707,60,0.0234
200345,185,300,3,LTE,2003451853,LTEOutdoor2003451853,Unlocked,1725,Outdoor,1800,8,7,10003,281,136.914281,35.150707,60,0.0096
200348,182,-1,1,LTE,2003481821,LTEIndoor2003481821,Unlocked,880,Indoor,850,0,0,10003,417,136.906791,35.155617,60,0.0792
200348,182,-1,2,LTE,2003481822,LTEIndoor2003481822,Unlocked,880,Indoor,850,0,0,10003,418,136.906791,35.155617,60,0.0114
200348,182,-1,3,LTE,2003481823,LTEIndoor2003481823,Unlocked,880,Indoor,850,0,0,10003,419,136.906791,35.155617,60,0.0142
200348,185,-1,1,LTE,2003481851,LTEIndoor2003481851,Unlocked,1725,Indoor,1800,0,0,10003,417,136.906791,35.155617,60,0.07
200348,185,-1,2,LTE,2003481852,LTEIndoor2003481852,Unlocked,1725,Indoor,1800,0,0,10003,418,136.906791,35.155617,60,0.0198
200348,185,-1,3,LTE,2003481853,LTEIndoor2003481853,Unlocked,1725,Indoor,1800,0,0,10003,419,136.906791,35.155617,60,0.0913
200349,182,-1,1,LTE,2003491821,LTEIndoor2003491821,Unlocked,880,Indoor,850,0,0,10003,393,136.906791,35.155617,60,0.0614
200349,182,-1,2,LTE,2003491822,LTEIndoor2003491822,Unlocked,880,Indoor,850,0,0,10003,439,136.906791,35.155617,60,0.014
200349,182,-1,3,LTE,2003491823,LTEIndoor2003491823,Unlocked,880,Indoor,850,0,0,10003,440,136.906791,35.155617,60,0.0973
200349,185,-1,1,LTE,2003491851,LTEIndoor2003491851,Unlocked,1725,Indoor,1800,0,0,10003,393,136.906791,35.155617,60,0.0894
200349,185,-1,2,LTE,2003491852,LTEIndoor2003491852,Unlocked,1725,Indoor,1800,0,0,10003,439,136.906791,35.155617,60,0.0513
200349,185,-1,3,LTE,2003491853,LTEIndoor2003491853,Unlocked,1725,Indoor,1800,0,0,10003,440,136.906791,35.155617,60,0.0478
200354,182,20,1,LTE,2003541821,LTEOutdoor2003541821,Unlocked,880,Outdoor,850,9,6,10004,350,136.930681,35.165827,60,0.0468
200354,182,160,2,LTE,2003541822,LTEOutdoor2003541822,Unlocked,880,Outdoor,850,8,7,10004,358,136.930681,35.165827,60,0.0076
200354,185,20,1,LTE,2003541851,LTEOutdoor2003541851,Unlocked,1725,Outdoor,1800,9,6,10004,350,136.930681,35.165827,60,0.0964
200354,185,160,2,LTE,2003541852,LTEOutdoor2003541852,Unlocked,1725,Outdoor,1800,8,11,10004,358,136.930681,35.165827,60,0.0375
200357,185,-1,2,LTE,2003571852,LTEIndoor2003571852,Unlocked,1725,Indoor,1800,0,0,10001,106,136.9021,35.1544975,60,0.0989
200357,185,-1,3,LTE,2003571853,LTEIndoor2003571853,Unlocked,1725,Indoor,1800,0,0,10001,269,136.9021,35.1544975,60,0.0124
200387,182,-1,1,LTE,2003871821,LTEIndoor2003871821,Unlocked,880,Indoor,850,0,0,10003,67,136.909226,35.140859,60,0.0379
200387,182,-1,2,LTE,2003871822,LTEIndoor2003871822,Unlocked,880,Indoor,850,0,0,10003,75,136.909226,35.140859,60,0.0503
200387,182,-1,3,LTE,2003871823,LTEIndoor2003871823,locked,880,Indoor,850,0,0,10003,83,136.909226,35.140859,60,0.0024
200387,185,-1,1,LTE,2003871851,LTEIndoor2003871851,Unlocked,1725,Indoor,1800,0,0,10003,67,136.909226,35.140859,60,0.0786
200387,185,-1,2,LTE,2003871852,LTEIndoor2003871852,Unlocked,1725,Indoor,1800,0,0,10003,75,136.909226,35.140859,60,0.0629
200387,185,-1,3,LTE,2003871853,LTEIndoor2003871853,locked,1725,Indoor,1800,0,0,10003,83,136.909226,35.140859,60,0.0324
200389,182,-1,1,LTE,2003891821,LTEIndoor2003891821,Unlocked,880,Indoor,850,0,0,10003,95,136.909226,35.140859,60,0.0237
200389,182,-1,2,LTE,2003891822,LTEIndoor2003891822,Unlocked,880,Indoor,850,0,0,10003,50,136.909226,35.140859,60,0.0033
200389,182,-1,3,LTE,2003891823,LTEIndoor2003891823,Unlocked,880,Indoor,850,0,0,10003,58,136.909226,35.140859,60,0.0099
200389,185,-1,1,LTE,2003891851,LTEIndoor2003891851,Unlocked,1725,Indoor,1800,0,0,10003,95,136.909226,35.140859,60,0.0763
200389,185,-1,2,LTE,2003891852,LTEIndoor2003891852,Unlocked,1725,Indoor,1800,0,0,10003,50,136.909226,35.140859,60,0.0814
200389,185,-1,3,LTE,2003891853,LTEIndoor2003891853,Unlocked,1725,Indoor,1800,0,0,10003,58,136.909226,35.140859,60,0.0762
200805,182,190,2,LTE,2008051822,LTEOutdoor2008051822,Unlocked,880,Outdoor,850,8,7,10004,16,136.915821,35.162257,60,0.0606
200805,182,320,3,LTE,2008051823,LTEOutdoor2008051823,locked,880,Outdoor,850,8,7,10004,24,136.915951,35.162487,60,0.0789
200805,185,190,2,LTE,2008051852,LTEOutdoor2008051852,Unlocked,1725,Outdoor,1800,8,7,10004,16,136.915821,35.162257,60,0.0196
200805,185,320,3,LTE,2008051853,LTEOutdoor2008051853,locked,1725,Outdoor,1800,8,7,10004,24,136.915951,35.162487,60,0.0131
200806,185,-1,1,LTE,2008061851,LTEIndoor2008061851,Unlocked,1725,Indoor,1800,0,0,10002,438,136.936671,35.144617,60,0.0108
200806,185,-1,2,LTE,2008061852,LTEIndoor2008061852,Unlocked,1725,Indoor,1800,0,0,10002,439,136.936671,35.144617,60,0.0334
200806,185,-1,3,LTE,2008061853,LTEIndoor2008061853,Unlocked,1725,Indoor,1800,0,0,10002,440,136.936671,35.144617,60,0.0263
200809,185,-1,1,LTE,2008091851,LTEIndoor2008091851,Unlocked,1725,Indoor,1800,0,0,10005,401,136.939391,35.159227,60,0.088
200809,185,-1,2,LTE,2008091852,LTEIndoor2008091852,Unlocked,1725,Indoor,1800,0,0,10005,409,136.939391,35.159227,60,0.0248
200839,185,70,1,LTE,2008391851,LTEOutdoor2008391851,Unlocked,1725,Outdoor,1800,6,6,10003,255,136.921631,35.142847,60,0.0724
200839,185,170,2,LTE,2008391852,LTEOutdoor2008391852,Unlocked,1725,Outdoor,1800,6,6,10003,263,136.921631,35.142847,60,0.094
200839,185,340,3,LTE,2008391853,LTEOutdoor2008391853,Unlocked,1725,Outdoor,1800,6,6,10003,271,136.921631,35.142847,60,0.0868
200840,185,60,1,LTE,2008401851,LTEOutdoor2008401851,Unlocked,1725,Outdoor,1800,5,6,10003,50,136.915801,35.158037,60,0.0632
200847,185,-1,1,LTE,2008471851,LTEIndoor2008471851,Unlocked,1725,Indoor,1800,0,0,10002,441,136.945815,35.143961,60,0.0807
200847,185,-1,2,LTE,2008471852,LTEIndoor2008471852,Unlocked,1725,Indoor,1800,0,0,10002,442,136.945815,35.143961,60,0.024
200847,185,-1,3,LTE,2008471853,LTEIndoor2008471853,Unlocked,1725,Indoor,1800,0,0,10002,443,136.945815,35.143961,60,0.0195
200851,185,70,1,LTE,2008511851,LTEOutdoor2008511851,Unlocked,1725,Outdoor,1800,6,3,10002,76,136.939981,35.151297,60,0.0389
201010,182,90,1,LTE,2010101821,LTEOutdoor2010101821,Unlocked,880,Outdoor,850,8,4,10001,113,136.902339,35.145325,60,0.0567
201010,182,150,2,LTE,2010101822,LTEOutdoor2010101822,Unlocked,880,Outdoor,850,11,4,10001,105,136.902213,35.144932,60,0.0019
201010,185,90,1,LTE,2010101851,LTEOutdoor2010101851,Unlocked,1725,Outdoor,1800,8,8,10001,113,136.902339,35.145325,60,0.0506
201010,185,150,2,LTE,2010101852,LTEOutdoor2010101852,Unlocked,1725,Outdoor,1800,11,11,10001,105,136.902213,35.144932,60,0.042
201010,185,340,3,LTE,2010101853,LTEOutdoor2010101853,Unlocked,1725,Outdoor,1800,2,10,10001,121,136.902168,35.145393,60,0.0675
201036,182,140,1,LTE,2010361821,LTEOutdoor2010361821,Unlocked,880,Outdoor,850,12,16,10005,367,136.941161,35.165237,60,0.0292
201036,182,260,2,LTE,2010361822,LTEOutdoor2010361822,Unlocked,880,Outdoor,850,12,17,10005,359,136.941161,35.165237,60,0.0037
201036,182,310,3,LTE,2010361823,LTEOutdoor2010361823,Unlocked,880,Outdoor,850,12,17,10005,351,136.941161,35.165237,60,0.0295
201036,185,140,1,LTE,2010361851,LTEOutdoor2010361851,Unlocked,1725,Outdoor,1800,12,13,10005,367,136.941161,35.165237,60,0.0354
201036,185,260,2,LTE,2010361852,LTEOutdoor2010361852,Unlocked,1725,Outdoor,1800,12,13,10005,359,136.941161,35.165237,60,0.0799
201036,185,310,3,LTE,2010361853,LTEOutdoor2010361853,Unlocked,1725,Outdoor,1800,12,13,10005,351,136.941161,35.165237,60,0.0273
201041,182,50,1,LTE,2010411821,LTEOutdoor2010411821,Unlocked,880,Outdoor,850,8,7,10001,62,136.897661,35.148527,60,0.0828
201041,182,190,2,LTE,2010411822,LTEOutdoor2010411822,Unlocked,880,Outdoor,850,10,9,10001,70,136.897661,35.148527,60,0.079
201041,182,270,3,LTE,2010411823,LTEOutdoor2010411823,Unlocked,880,Outdoor,850,3,9,10001,78,136.897661,35.148527,60,0.0157
201041,185,50,1,LTE,2010411851,LTEOutdoor2010411851,Unlocked,1725,Outdoor,1800,8,7,10001,62,136.897661,35.148527,60,0.0799
201041,185,190,2,LTE,2010411852,LTEOutdoor2010411852,Unlocked,1725,Outdoor,1800,10,9,10001,70,136.897661,35.148527,60,0.0105
201041,185,270,3,LTE,2010411853,LTEOutdoor2010411853,Unlocked,1725,Outdoor,1800,3,9,10001,78,136.897661,35.148527,60,0.0792
201056,182,-1,1,LTE,2010561821,LTEIndoor2010561821,Unlocked,880,Indoor,850,0,0,10003,23,136.908261,35.156467,60,0.0508
201056,182,-1,2,LTE,2010561822,LTEIndoor2010561822,Unlocked,880,Indoor,850,0,0,10003,394,136.908261,35.156467,60,0.0969
201056,182,-1,3,LTE,2010561823,LTEIndoor2010561823,Unlocked,880,Indoor,850,0,0,10003,395,136.908261,35.156467,60,0.0864
201056,185,-1,1,LTE,2010561851,LTEIndoor2010561851,Unlocked,1725,Indoor,1800,0,0,10003,23,136.908261,35.156467,60,0.0168
201056,185,-1,2,LTE,2010561852,LTEIndoor2010561852,Unlocked,1725,Indoor,1800,0,0,10003,394,136.908261,35.156467,60,0.0842
201056,185,-1,3,LTE,2010561853,LTEIndoor2010561853,Unlocked,1725,Indoor,1800,0,0,10003,395,136.908261,35.156467,60,0.0489
201064,182,70,1,LTE,2010641821,LTEOutdoor2010641821,Unlocked,880,Outdoor,850,2,19,10002,95,136.9287,35.15217,60,0.0636
201064,185,70,1,LTE,2010641851,LTEOutdoor2010641851,Unlocked,1725,Outdoor,1800,10,11,10002,95,136.928732,35.152283,60,0.0735
201064,185,-1,2,LTE,2010641852,LTEIndoor2010641852,Unlocked,1725,Indoor,1800,0,0,10002,50,136.928732,35.152283,60,0.043
201070,182,130,1,LTE,2010701821,LTEOutdoor2010701821,Unlocked,880,Outdoor,850,8,6,10001,193,136.904211,35.161337,60,0.055
201070,182,230,2,LTE,2010701822,LTEOutdoor2010701822,Unlocked,880,Outdoor,850,4,11,10001,177,136.904211,35.161337,60,0.0131
201070,182,340,3,LTE,2010701823,LTEOutdoor2010701823,Unlocked,880,Outdoor,850,8,5,10001,185,136.904211,35.161337,60,0.0582
201070,185,130,1,LTE,2010701851,LTEOutdoor2010701851,Unlocked,1725,Outdoor,1800,8,6,10001,193,136.904211,35.161337,60,0.0881
201070,185,230,2,LTE,2010701852,LTEOutdoor2010701852,Unlocked,1725,Outdoor,1800,4,11,10001,177,136.904211,35.161337,60,0.0582
201070,185,340,3,LTE,2010701853,LTEOutdoor2010701853,Unlocked,1725,Outdoor,1800,8,5,10001,185,136.904211,35.161337,60,0.0449
201076,182,30,1,LTE,2010761821,LTEOutdoor2010761821,Unlocked,880,Outdoor,850,12,11,10002,66,136.935911,35.148527,60,0.0685
201076,182,100,2,LTE,2010761822,LTEOutdoor2010761822,Unlocked,880,Outdoor,850,12,11,10002,74,136.935911,35.148527,60,0.0266
201076,182,190,3,LTE,2010761823,LTEOutdoor2010761823,Unlocked,880,Outdoor,850,10,9,10002,58,136.935911,35.148527,60,0.0908
201076,185,30,1,LTE,2010761851,LTEOutdoor2010761851,Unlocked,1725,Outdoor,1800,12,13,10002,66,136.935911,35.148527,60,0.042
201076,185,100,2,LTE,2010761852,LTEOutdoor2010761852,Unlocked,1725,Outdoor,1800,12,10,10002,74,136.935911,35.148527,60,0.0682
201076,185,190,3,LTE,2010761853,LTEOutdoor2010761853,Unlocked,1725,Outdoor,1800,10,11,10002,58,136.935911,35.148527,60,0.0687
201087,182,10,1,LTE,2010871821,LTEOutdoor2010871821,Unlocked,880,Outdoor,850,12,11,10003,362,136.906911,35.150817,60,0.0545
201087,182,120,2,LTE,2010871822,LTEOutdoor2010871822,Unlocked,880,Outdoor,850,12,11,10003,354,136.907091,35.150717,60,0.0718
201087,182,210,3,LTE,2010871823,LTEOutdoor2010871823,Unlocked,880,Outdoor,850,12,7,10003,346,136.907091,35.150717,60,0.0264
201087,185,10,1,LTE,2010871851,LTEOutdoor2010871851,Unlocked,1725,Outdoor,1800,12,11,10003,362,136.906911,35.150817,60,0.0313
201087,185,120,2,LTE,2010871852,LTEOutdoor2010871852,Unlocked,1725,Outdoor,1800,12,11,10003,354,136.907091,35.150717,60,0.0754
201087,185,210,3,LTE,2010871853,LTEOutdoor2010871853,Unlocked,1725,Outdoor,1800,12,7,10003,346,136.907091,35.150717,60,0.0806
201089,182,70,1,LTE,2010891821,LTEOutdoor2010891821,Unlocked,880,Outdoor,850,8,7,10003,302,136.917551,35.147547,60,0.0497
201089,182,200,2,LTE,2010891822,LTEOutdoor2010891822,Unlocked,880,Outdoor,850,14,11,10003,310,136.917551,35.147547,60,0.0799
201089,182,330,3,LTE,2010891823,LTEOutdoor2010891823,Unlocked,880,Outdoor,850,12,7,10003,318,136.917551,35.147547,60,0.0898
201089,185,70,1,LTE,2010891851,LTEOutdoor2010891851,Unlocked,1725,Outdoor,1800,8,7,10003,302,136.917551,35.147547,60,0.0324
201089,185,200,2,LTE,2010891852,LTEOutdoor2010891852,Unlocked,1725,Outdoor,1800,14,11,10003,310,136.917551,35.147547,60,0.0082
201089,185,330,3,LTE,2010891853,LTEOutdoor2010891853,Unlocked,1725,Outdoor,1800,12,3.5,10003,318,136.917551,35.147547,60,0.0381
201090,182,-1,1,LTE,2010901821,LTEIndoor2010901821,Unlocked,880,Indoor,850,0,0,10002,414,136.943879,35.140172,60,0.0562
201090,182,-1,2,LTE,2010901822,LTEIndoor2010901822,Unlocked,880,Indoor,850,0,0,10002,415,136.943879,35.140172,60,0.0324
201090,182,-1,3,LTE,2010901823,LTEIndoor2010901823,Unlocked,880,Indoor,850,0,0,10002,308,136.943879,35.140172,60,0.012
201090,185,-1,1,LTE,2010901851,LTEIndoor2010901851,Unlocked,1725,Indoor,1800,0,0,10002,414,136.943879,35.140172,60,0.0044
201090,185,-1,2,LTE,2010901852,LTEIndoor2010901852,Unlocked,1725,Indoor,1800,0,0,10002,415,136.943879,35.140172,60,0.0994
201090,185,-1,3,LTE,2010901853,LTEIndoor2010901853,Unlocked,1725,Indoor,1800,0,0,10002,308,136.943879,35.140172,60,0.0549
201095,182,20,1,LTE,2010951821,LTEOutdoor2010951821,Unlocked,880,Outdoor,850,4,9,10003,267,136.911619,35.137584,60,0.0587
201095,182,60,2,LTE,2010951822,LTEOutdoor2010951822,Unlocked,880,Outdoor,850,4,9,10003,251,136.911619,35.137584,60,0.0698
201095,185,70,1,LTE,2010951851,LTEOutdoor2010951851,Unlocked,1725,Outdoor,1800,4,5,10003,267,136.911348,35.13822452,60,0.0202
201095,185,230,2,LTE,2010951852,LTEOutdoor2010951852,Unlocked,1725,Outdoor,1800,2,10,10003,251,136.911348,35.13822452,60,0.0082
201102,185,70,1,LTE,2011021851,LTEOutdoor2011021851,Unlocked,1725,Outdoor,1800,6,1,10002,361,136.933564,35.140852,60,0.0341
201102,185,-1,2,LTE,2011021852,LTEIndoor2011021852,Unlocked,1725,Indoor,1800,0,0,10002,429,136.933564,35.140852,60,0.0887
201119,185,40,1,LTE,2011191851,LTEOutdoor2011191851,Unlocked,1725,Outdoor,1800,7,6,10004,325,136.916821,35.163687,60,0.0251
201119,185,100,2,LTE,2011191852,LTEOutdoor2011191852,Unlocked,1725,Outdoor,1800,7,6,10004,333,136.916821,35.163687,60,0.0201
201121,182,80,1,LTE,2011211821,LTEOutdoor2011211821,Unlocked,880,Outdoor,850,14,9,10001,210,136.902801,35.157577,60,0.0856
201121,182,180,2,LTE,2011211822,LTEOutdoor2011211822,Unlocked,880,Outdoor,850,11,9,10001,202,136.902801,35.157577,60,0.0282
201121,185,80,1,LTE,2011211851,LTEOutdoor2011211851,Unlocked,1725,Outdoor,1800,14,9,10001,210,136.902801,35.157577,60,0.0907
201121,185,180,2,LTE,2011211852,LTEOutdoor2011211852,Unlocked,1725,Outdoor,1800,11,9,10001,202,136.902801,35.157577,60,0.0047
201128,182,-1,1,LTE,2011281821,LTEIndoor2011281821,Unlocked,880,Indoor,850,0,0,10002,435,136.927274,35.140434,60,0.0295
201128,182,-1,2,LTE,2011281822,LTEIndoor2011281822,Unlocked,880,Indoor,850,0,0,10002,437,136.927274,35.140434,60,0.0088
201128,182,-1,3,LTE,2011281823,LTEIndoor2011281823,Unlocked,880,Indoor,850,0,0,10002,436,136.927274,35.140434,60,0.0482
201128,185,-1,1,LTE,2011281851,LTEIndoor2011281851,Unlocked,1725,Indoor,1800,0,0,10002,435,136.927274,35.140434,60,0.0451
201128,185,-1,2,LTE,2011281852,LTEIndoor2011281852,Unlocked,1725,Indoor,1800,0,0,10002,437,136.927274,35.140434,60,0.0748
201128,185,-1,3,LTE,2011281853,LTEIndoor2011281853,Unlocked,1725,Indoor,1800,0,0,10002,436,136.927274,35.140434,60,0.0957
201132,182,60,1,LTE,2011321821,LTEOutdoor2011321821,Unlocked,880,Outdoor,850,16,11,10003,317,136.916961,35.153037,60,0.0805
201132,182,130,2,LTE,2011321822,LTEOutdoor2011321822,Unlocked,880,Outdoor,850,10,7,10003,309,136.916961,35.153037,60,0.036
201132,182,220,3,LTE,2011321823,LTEOutdoor2011321823,Unlocked,880,Outdoor,850,10,7,10003,301,136.916961,35.153037,60,0.0764
201132,185,60,1,LTE,2011321851,LTEOutdoor2011321851,Unlocked,1725,Outdoor,1800,16,13,10003,317,136.916961,35.153037,60,0.0416
201132,185,130,2,LTE,2011321852,LTEOutdoor2011321852,Unlocked,1725,Outdoor,1800,10,7,10003,309,136.916961,35.153037,60,0.0962
201132,185,220,3,LTE,2011321853,LTEOutdoor2011321853,Unlocked,1725,Outdoor,1800,10,5,10003,301,136.916961,35.153037,60,0.0188
201133,182,30,3,LTE,2011331823,LTEOutdoor2011331823,Unlocked,880,Outdoor,850,12,11,10003,297,136.910431,35.145787,60,0.0085
201133,185,-1,1,LTE,2011331851,LTEIndoor2011331851,Unlocked,1725,Indoor,1800,0,0,10003,432,136.910431,35.145787,60,0.0262
201133,185,30,3,LTE,2011331853,LTEOutdoor2011331853,Unlocked,1725,Outdoor,1800,12,13,10003,297,136.910431,35.145787,60,0.088
201134,182,40,1,LTE,2011341821,LTEOutdoor2011341821,Unlocked,880,Outdoor,850,15,13,10001,372,136.903311,35.153757,60,0.0909
201134,182,260,3,LTE,2011341823,LTEOutdoor2011341823,Unlocked,880,Outdoor,850,12,13,10001,388,136.903251,35.153517,60,0.0691
201134,185,40,1,LTE,2011341851,LTEOutdoor2011341851,Unlocked,1725,Outdoor,1800,15,13,10001,372,136.903311,35.153757,60,0.0795
201134,185,260,3,LTE,2011341853,LTEOutdoor2011341853,Unlocked,1725,Outdoor,1800,12,13,10001,388,136.903251,35.153517,60,0.0514
201138,182,130,2,LTE,2011381822,LTEOutdoor2011381822,Unlocked,880,Outdoor,850,4,9,10002,54,136.927131,35.145757,60,0.0449
201138,182,210,2,LTE,2011381822,LTEOutdoor2011381822,Unlocked,880,Outdoor,850,4,9,10002,54,136.927131,35.145757,60,0.0672
201138,182,320,3,LTE,2011381823,LTEOutdoor2011381823,Unlocked,880,Outdoor,850,4,9,10002,46,136.927131,35.145757,60,0.0751
201138,185,130,2,LTE,2011381852,LTEOutdoor2011381852,Unlocked,1725,Outdoor,1800,4,9,10002,54,136.927131,35.145757,60,0.0581
201138,185,210,2,LTE,2011381852,LTEOutdoor2011381852,Unlocked,1725,Outdoor,1800,4,9,10002,54,136.927131,35.145757,60,0.0579
201138,185,320,3,LTE,2011381853,LTEOutdoor2011381853,Unlocked,1725,Outdoor,1800,4,9,10002,46,136.927131,35.145757,60,0.071
201139,182,20,1,LTE,2011391821,LTEOutdoor2011391821,Unlocked,880,Outdoor,850,15,14,10003,258,136.913301,35.152177,60,0.0439
201139,182,250,3,LTE,2011391823,LTEOutdoor2011391823,Unlocked,880,Outdoor,850,17,6,10003,250,136.913171,35.151937,60,0.0277
201139,185,20,1,LTE,2011391851,LTEOutdoor2011391851,Unlocked,1725,Outdoor,1800,15,14,10003,258,136.913301,35.152177,60,0.0067
201139,185,150,2,LTE,2011391852,LTEOutdoor2011391852,Unlocked,1725,Outdoor,1800,12,6,10003,266,136.913741,35.151707,60,0.0155
201139,185,250,3,LTE,2011391853,LTEOutdoor2011391853,Unlocked,1725,Outdoor,1800,17,6,10003,250,136.913171,35.151937,60,0.0248
201140,182,20,1,LTE,2011401821,LTEOutdoor2011401821,Unlocked,880,Outdoor,850,4,7,10001,66,136.906231,35.166357,60,0.0826
201140,182,115,2,LTE,2011401822,LTEOutdoor2011401822,Unlocked,880,Outdoor,850,8,13,10001,58,136.906231,35.166357,60,0.048
201140,182,230,3,LTE,2011401823,LTEOutdoor2011401823,Unlocked,880,Outdoor,850,12,9,10001,74,136.905491,35.166107,60,0.0528
201140,185,20,1,LTE,2011401851,LTEOutdoor2011401851,Unlocked,1725,Outdoor,1800,4,6,10001,66,136.906231,35.166357,60,0.0179
201140,185,115,2,LTE,2011401852,LTEOutdoor2011401852,Unlocked,1725,Outdoor,1800,8,6,10001,58,136.906231,35.166357,60,0.0542
201140,185,230,3,LTE,2011401853,LTEOutdoor2011401853,Unlocked,1725,Outdoor,1800,12,6,10001,74,136.905491,35.166107,60,0.0972
201152,182,40,1,LTE,2011521821,LTEOutdoor2011521821,Unlocked,880,Outdoor,850,7,5,10004,61,136.919741,35.159527,60,0.0879
201152,182,110,2,LTE,2011521822,LTEOutdoor2011521822,locked,880,Outdoor,850,9,11,10004,45,136.919741,35.159527,60,0.0384
201152,182,230,3,LTE,2011521823,LTEOutdoor2011521823,Unlocked,880,Outdoor,850,9,11,10004,89,136.919741,35.159527,60,0.0706
201152,185,40,1,LTE,2011521851,LTEOutdoor2011521851,Unlocked,1725,Outdoor,1800,7,5,10004,61,136.919741,35.159527,60,0.0338
201152,185,110,2,LTE,2011521852,LTEOutdoor2011521852,locked,1725,Outdoor,1800,9,11,10004,45,136.919741,35.159527,60,0.0374
201152,185,230,3,LTE,2011521853,LTEOutdoor2011521853,Unlocked,1725,Outdoor,1800,9,11,10004,89,136.919741,35.159527,60,0.0394
201154,182,90,2,LTE,2011541822,LTEOutdoor2011541822,Unlocked,880,Outdoor,850,12,11,10005,62,136.941731,35.154967,60,0.0229
201154,185,-1,1,LTE,2011541851,LTEIndoor2011541851,Unlocked,1725,Indoor,1800,0,0,10005,78,136.941731,35.154967,60,0.0148
201154,185,90,2,LTE,2011541852,LTEOutdoor2011541852,Unlocked,1725,Outdoor,1800,12,13,10005,62,136.941731,35.154967,60,0.0888
201157,182,50,1,LTE,2011571821,LTEOutdoor2011571821,Unlocked,880,Outdoor,850,6,12,10002,275,136.932661,35.153707,60,0.0171
201157,182,220,2,LTE,2011571822,LTEOutdoor2011571822,Unlocked,880,Outdoor,850,6,12,10002,291,136.932661,35.153707,60,0.035
201157,182,300,3,LTE,2011571823,LTEOutdoor2011571823,Unlocked,880,Outdoor,850,6,12,10002,283,136.932661,35.153707,60,0.0171
201157,185,50,1,LTE,2011571851,LTEOutdoor2011571851,Unlocked,1725,Outdoor,1800,6,9,10002,275,136.932661,35.153707,60,0.0477
201157,185,220,2,LTE,2011571852,LTEOutdoor2011571852,Unlocked,1725,Outdoor,1800,6,12,10002,291,136.932661,35.153707,60,0.0556
201157,185,300,3,LTE,2011571853,LTEOutdoor2011571853,Unlocked,1725,Outdoor,1800,6,12,10002,283,136.932661,35.153707,60,0.075
201171,182,30,1,LTE,2011711821,LTEOutdoor2011711821,Unlocked,880,Outdoor,850,14,5,10006,361,136.948901,35.148217,60,0.092
201171,182,90,2,LTE,2011711822,LTEOutdoor2011711822,Unlocked,880,Outdoor,850,11,4,10006,385,136.948911,35.148157,60,0.0114
201171,182,140,3,LTE,2011711823,LTEOutdoor2011711823,Unlocked,880,Outdoor,850,17,9,10006,369,136.948361,35.148217,60,0.0042
201171,185,30,1,LTE,2011711851,LTEOutdoor2011711851,Unlocked,1725,Outdoor,1800,14,5,10006,361,136.948901,35.148217,60,0.0128
201171,185,90,2,LTE,2011711852,LTEOutdoor2011711852,Unlocked,1725,Outdoor,1800,11,4,10006,385,136.948911,35.148157,60,0.05
201171,185,140,3,LTE,2011711853,LTEOutdoor2011711853,Unlocked,1725,Outdoor,1800,17,9,10006,369,136.948361,35.148217,60,0.0231
201177,185,70,1,LTE,2011771851,LTEOutdoor2011771851,Unlocked,1725,Outdoor,1800,2,9,10004,170,136.910061,35.161317,60,0.0058
201177,185,200,2,LTE,2011771852,LTEOutdoor2011771852,Unlocked,1725,Outdoor,1800,2,9,10004,178,136.910061,35.161317,60,0.0391
201177,185,-1,3,LTE,2011771853,LTEIndoor2011771853,Unlocked,1725,Indoor,1800,0,0,10004,399,136.910061,35.161317,60,0.0689
201180,182,70,1,LTE,2011801821,LTEOutdoor2011801821,Unlocked,880,Outdoor,850,10,11,10004,312,136.921858,35.162735,60,0.0071
201180,182,200,2,LTE,2011801822,LTEOutdoor2011801822,Unlocked,880,Outdoor,850,6,4,10004,304,136.921858,35.162735,60,0.0862
201180,182,340,3,LTE,2011801823,LTEOutdoor2011801823,Unlocked,880,Outdoor,850,10,11,10004,320,136.921858,35.162735,60,0.0991
201180,185,70,1,LTE,2011801851,LTEOutdoor2011801851,Unlocked,1725,Outdoor,1800,10,6,10004,312,136.921858,35.162735,60,0.0651
201180,185,200,2,LTE,2011801852,LTEOutdoor2011801852,Unlocked,1725,Outdoor,1800,6,4,10004,304,136.921858,35.162735,60,0.0797
201180,185,340,3,LTE,2011801853,LTEOutdoor2011801853,Unlocked,1725,Outdoor,1800,10,6,10004,320,136.921858,35.162735,60,0.037
201184,182,40,1,LTE,2011841821,LTEOutdoor2011841821,Unlocked,880,Outdoor,850,10,7,10003,26,136.923981,35.152337,60,0.0605
